,id,name,slug,created_at,updated_at,keywords,deleted_at,searchable,franchise,New_id
618,173,Tree Removal,tree-removal,3/12/2015 16:21,04:46.6,Tree Removal  ,8/12/2016 8:01,f,,173.0
619,669,T-Shirt Printing,t-shirt-printing,10:32.5,30:44.4,"T-Shirt,t-shirt,printing,shirt",,t,f,669.0
620,488,TV Mounting,tv-mounting,3/4/2017 10:49,18:24.9,TV Mounting TV Mounting Install Television Bracket Hang Television General Handyman General Contracting Handyman Handyman Contractor,,t,f,22.0
621,657,TV Mounting  (Voucher),tv-mounting-voucher,53:20.7,53:32.0,TV Mounting,,f,f,22.0
622,618,TV Mounting (Exhibition),tv-mounting-exhibition,07:51.3,33:02.4,TV Mounting (Exhibition),,f,,22.0
623,486,TV Repair,tv-repair-2f9780ce-4544-4dc5-a447-c15c03f43ec4,3/4/2017 10:07,50:27.8,TV Repair  TV Home Appliance Television Televesyen,,f,,486.0
624,41,Tv Repair archived,tv-repair,1/11/2014 21:25,04:46.6,Tv Repair Appliance Repair Rosak Spoil Spoiled Spoilt Broken Not Working Not Functioning Function Not Function Does Not Function Noise Noisy Heat Heat Up Heating Overheating Repair Appliance Repair Appliance Inspection Inspection Fix Fixing Baiki Service Servicing Maintain Maintenance Faulty Tripping Lcd Plasma Led Video Image Blur Not Clear Monitor Picture No Picture Sound No Sound Poor Poor Quality Empty Empty Screen Screen Empty Power Power Supply Blow Blown Motor Not Running No Power No Power Supply Poor Suction Filter Belt Torn Belt Broken Belt Faulty Not Operating Not Operational Does Not Operate Television Technician Electrician Faulty Monitor Televisyen After Sales Service ,21/1/2015 16:31,f,,41.0
625,332,Typing,typing,3/12/2015 16:21,04:46.6,Typing  ,8/12/2016 8:01,f,,332.0
626,295,Underwater Photography,underwater-photography,3/12/2015 16:21,04:46.6,Underwater Photography  ,8/12/2016 8:02,f,,51.0
627,296,Underwater Videography,underwater-videography,3/12/2015 16:21,04:46.6,Underwater Videography  ,8/12/2016 8:02,f,,55.0
628,604,UniFi Business,unifi-business,40:35.2,20:37.0,Unifi Wifi Internet Business Office,,f,,604.0
629,603,UniFi Home,unifi-home,20:54.8,21:18.4,Unifi Wifi Internet,,f,,603.0
630,63,Upholstery Cleaning,upholstery-cleaning,1/11/2014 21:25,43:40.2,Upholstery Cleaning Stain Stain Cleaning Sofa Furniture Curtain Matress Cushion Cushion Cover Cover Chair Seats Car Carseat Seat Car Seat Vacuum Dust Dusty Home Carpet Home Carpet Clean Home Carpet Cleaning House Carpet House Carpet Clean House Carpet Cleaning Commercial Carpet Commercial Carpet Clean Commercial Carpet Cleaning Office Carpet Office Carpet Clean Office Carpet Cleaning Workspace Working Place Working Area Cleanup Washing Maintain Maintenance Scrub Scrubbing Upkeep Dirt Dirty Kotor One One Off One Time One Time Clean Stain Stain Cleaning Dust Dusty Fabric Leather Pu Pvc Cleaner Cleaning Professional Cleaning No Power Not Operating Not Operational Does Not Operate Mattress Tilam Bed Katil,,f,,63.0
631,174,Upholstery Making / Repairing,upholstery-making-repairing,3/12/2015 16:21,04:46.6,Upholstery Making / Repairing  ,8/12/2016 8:04,f,,174.0
632,498,Upholstery Service / Re-Upholstery,upholstery-service-re-upholstery,3/4/2017 12:33,08:32.6,Upholstery Service / Re-Upholstery  ,,f,,498.0
633,42,Vacuum Cleaner Repair,vacuum-cleaner-repair,1/11/2014 21:25,04:46.6,Vacuum Cleaner Repair Appliance Repair Rosak Spoil Spoiled Spoilt Broken Not Working Not Functioning Function Not Function Does Not Function Noise Noisy Heat Heat Up Heating Overheating Repair Appliance Repair Appliance Inspection Inspection Fix Fixing Baiki Service Servicing Maintain Maintenance Faulty Tripping Bag Dust Dustbag Stuck Blocked Clogged Not Clearing Motor Not Running Blow Blown Suck Not Sucking Won't Suck No Power Technician After Sales Service ,21/1/2015 16:30,f,,42.0
634,393,Venue Rental,wedding-venue,30/3/2016 8:22,04:46.6,Venue Rental Wedding Venue  Meeting Room Party Corporate Event,,f,,393.0
635,221,Veterinarian,veterinarian,3/12/2015 16:21,04:46.6,Veterinarian  ,8/12/2016 8:05,f,,221.0
636,97,Vinyasa Yoga,vinyasa-yoga,1/11/2014 21:25,04:46.6,Vinyasa Yoga Vinyasa Yoga Lessons Exercise Relaxed Flexibility Stretch Training Fit Fitness Yoga Trainer Instructor Health Healthy Sports Coach After Work Exercise Vinyasa Bikram Hatha Iyengar Ashtanga Yogi ,8/12/2016 8:05,f,,97.0
637,493,Wall Drilling & Mounting,wall-drilling,3/4/2017 11:42,18:38.7,Wall Drilling  Wall Drilling Home Appliance Holes Drill Hanging Photo Frame Hook Clock Whiteboard  Hanging General Handyman General Contracting Handyman Handyman Contractor,,t,f,493.0
638,399,Wall Mounted Air Cond Chemical Service (1 unit),air-cond-servicing-1-2-unit,29/8/2016 8:08,27:19.3,Wall Mounted Air Cond Chemical Service (1 unit),,f,,508.0
639,469,Wall Mounted Air Cond Chemical Service (1 unit) (Penang),wall-mounted-air-cond-chemical-service-1-unit-penang,28/3/2017 7:10,29:54.3,Wall Mounted Air Cond Chemical Service (1 unit) (Penang),,f,,508.0
640,421,Wall Mounted Air Cond Chemical Service (2 units),air-cond-servicing-2-units,7/11/2016 15:39,28:04.7,Wall Mounted Air Cond Chemical Service (2 units),,f,,508.0
641,470,Wall Mounted Air Cond Chemical Service (2 units) (Penang),wall-mounted-air-cond-chemical-service-2-units-penang,28/3/2017 7:15,30:06.5,Wall Mounted Air Cond Chemical Service (2 units) (Penang),,f,,508.0
642,400,Wall Mounted Air Cond Chemical Service (3-4 unit),air-cond-servicing-3-4-unit,29/8/2016 9:54,28:25.2,Wall Mounted Air Cond Chemical Service (3-4 unit),,f,,508.0
643,471,Wall Mounted Air Cond Chemical Service (3-4 unit) (Penang),wall-mounted-air-cond-chemical-service-3-4-unit-penang,28/3/2017 7:19,30:17.8,Wall Mounted Air Cond Chemical Service (3-4 unit) (Penang),,f,,508.0
644,402,Wall Mounted Air Cond Chemical Service (5 units or more),air-cond-servicing-more-than-4-units,29/8/2016 10:02,28:40.2,Wall Mounted Air Cond Chemical Service (5 units or more),,f,,508.0
645,472,Wall Mounted Air Cond Chemical Service (5 units or more) (Penang),wall-mounted-air-cond-chemical-service-5-units-or-more-penang,28/3/2017 7:23,30:37.3,Wall Mounted Air Cond Chemical Service (5 units or more) (Penang),,f,,508.0
646,567,Wall Mounted Aircond Installation,wall-mounted-aircond-installation,08:30.7,49:29.4,Wall Mounted Aircond Installation,49:29.4,f,,34.0
647,112,Wallpaper Supply / Installation,wallpaper-supply-installation,7/12/2014 2:53,17:19.9,"wall, wallpapers, wall cover, wallcovering, wallcover, dinding, vinyl cover, bedroom wallpaper, bedroom wallcover, bedroom wall cover, living room wallpaper, living room wallcover, living room wall cover, wallcoverings, study room wallpaper, study room wallcover, study room wall cover, wallpapering, paper General Handyman General Contracting Handyman Handyman Contractor",,t,f,34.0
648,480,Washer / Dryer Repair,washer-dryer-repair,3/4/2017 8:32,18:14.6,Washer / Dryer Repair  Home Appliance Repair Washer Dryer Washing Machine General Handyman General Contracting Handyman Handyman Contractor,,t,f,480.0
649,36,Washing Machine / Dryer Repair,washing-machine-dryer-repair,1/11/2014 21:25,04:46.6,Washing Machine / Dryer Repair Top Top Load Top Loading Front Front Load Front Loading Dryer Drying Built Built In Washer Appliance Repair Rosak Spoil Spoiled Spoilt Broken Not Working Not Functioning Leaking Spinning Not Spinning Spinner Drain Drainer Draining Not Draining Function Not Function Does Not Function Turn Turning Does Not Turn Not Turning Clothes Not Dry Not Drying Not Clean Not Cleaning Clothing Noise Noisy Heat Heat Up Heating Overheating Repair Appliance Repair Appliance Inspection Inspection Fix Fixing Baiki Service Servicing Maintain Maintenance Faulty Tripping Poor Power No Power Supply Blow Blown Motor Not Running No Power Not Operating Not Operational Does Not Operate Electrician Handyman Technician ,5/2/2015 11:08,f,,36.0
650,31,Water Heater Installation,water-heater-installation,1/11/2014 21:25,12:01.5,Water Heater Installation Boiler Pump Tankless Water Heater Water Tank Tank New Water Heater Plumber Plumbing Electrical Install Water Heater Fix Water Heater Fit Water Heater Put In Water Heater Hot Water Heater Juruelektrik General Handyman General Contracting Handyman Handyman Contractor,,t,f,34.0
651,639,Water Heater Installation  (Exhibition),water-heater-installation-exhibition-9ed32ec5-8f9e-4a9f-bc11-dbe04e7d9bab,36:27.2,36:44.8,Water Heater Installation Boiler Pump Tankless Water Heater Water Tank Tank New Water Heater Plumber Plumbing Electrical Install Water Heater Fix Water Heater Fit Water Heater Put In Water Heater Hot Water Heater Juruelektrik General Contracting Handyman,,f,f,34.0
652,635,Water Heater Installation (Exhibition),water-heater-installation-exhibition,41:54.6,09:31.1,Water Heater Installation Boiler Pump Tankless Water Heater Water Tank Tank New Water Heater Plumber Plumbing Electrical Install Water Heater Fix Water Heater Fit Water Heater Put In Water Heater Hot Water Heater Juruelektrik General Contracting Handyman,09:31.1,f,f,34.0
653,659,Water Heater Installation (Voucher),water-heater-installation-voucher,58:15.8,58:29.4,Water Heater Installation,,f,f,34.0
654,32,Water Heater Repair,water-heater-repair,1/11/2014 21:25,12:47.8,Water Heater Repair Boeiler Pump Tankless Water Heater Tank No Hot Water Hot Water Spoil Broken Water Heater Fix Water Heater Repair Water Heater Cold Water Air Panas Power Trip Blackout Wiring Electrical Juruelektrik Plumber  General Handyman General Contracting Handyman Handyman Contractor,,t,f,32.0
655,16,Waterproofing Installation,waterproofing-installation,1/11/2014 21:25,15:19.4,Waterproofing Installation Leak Roof Basement Foundation Water Fountain Damp Crack Waterproofer Contractor Renovate Renovation Leaking Roof Waterproofing Expert Waterproof Technician Leak Crack Wall Crack Window Crack Flood Roof Repair Silicon Repair Fix Silicon New Silicon Mold Mildew Stains Damp Roof Leaking Flooding Cracking Dampness Seepage Seepage Leaking Roof Waterproofing Expert Waterproof Technician Crack Wall Crack Window Crack Flood General Handyman General Contracting Handyman Handyman Contractor,,t,f,34.0
656,17,Waterproofing Repair,waterproofing-repair,1/11/2014 21:25,15:28.1,Waterproofing Repair Leak Roof Basement Foundation Leak Damp Crack Waterproofer Contractor Renovate Renovation Leaking Roof Waterproofing Expert Waterproof Technician Leak Crack Wall Crack Window Crack Flood Roof Repair Silicon Repair Fix Silicon New Silicon Mold Mildew Stains Damp Roof Leaking Flooding Cracking Dampness Seepage Seepage Leaking Roof Waterproofing Expert Waterproof Technician Crack Wall Crack Window Crack Flood General Handyman General Contracting Handyman Handyman Contractor,,t,f,17.0
657,234,Web Developer,web-developer,3/12/2015 16:21,10:22.7,Web Developer  ,,t,,234.0
658,78,Wedding / Bridal Hair Styling,wedding-bridal-hair-styling,1/11/2014 21:25,04:46.6,Wedding / Bridal Hair Styling,8/12/2016 8:10,f,,77.0
659,88,Wedding / Bridal Makeup,wedding-bridal-makeup,1/11/2014 21:25,08:27.7,Wedding / Bridal Makeup bride wedding ceremony make up making up makingup bridal ,,f,,87.0
660,155,Wedding Cakes,cakes-pastries,9/10/2015 8:21,14:12.8,"Cakes & Pastries  Cake, cakes, pastries, kek, desserts, cupcakes, cookies, muffins, wedding cakes",,f,,155.0
661,392,Wedding Car Rental,wedding-car-rental,16/3/2016 7:58,04:46.6,Wedding Car Rental  Wedding Car Rental,8/12/2016 8:06,f,,392.0
662,269,Wedding Card (Printing/Design),printing-design-wedding-cards,3/12/2015 16:21,04:46.6,Printing/Design - Wedding Cards  ,,f,,269.0
663,260,Wedding Dress / Suit Rental,dress-suit-rental,3/12/2015 16:21,04:46.6,Wedding Dress / Suit Rental  ,8/12/2016 8:07,f,,260.0
664,122,Wedding Photography,wedding-photography,9/5/2015 7:15,04:46.6,Wedding Photography  ,,f,,51.0
665,380,Wedding Planner,wedding-planner,9/12/2015 4:44,04:46.6,Wedding Planner  Wedding planner wedding plan my wedding ,,f,,380.0
666,442,"Weekly Cleaning (1 month, 4 sessions)",weekly-cleaning-1-month-4-sessions,7/2/2017 6:09,19:41.1,"Weekly Cleaning (1 month, 4 sessions)",,f,,522.0
667,463,"Weekly Cleaning (1 month, 4 sessions, 2 hours) (Penang)",weekly-cleaning-1-month-4-sessions-2-hours-penang,10/3/2017 7:29,22:36.7,"Weekly Cleaning (1 month, 4 sessions, 2 hours) (Penang)",,f,,522.0
668,464,"Weekly Cleaning (1 month, 4 sessions, 4 hours) (Penang)",weekly-cleaning-1-month-4-sessions-4-hours-penang,10/3/2017 7:34,04:46.6,"Weekly Cleaning (1 month, 4 sessions, 4 hours) (Penang)  ",,f,,522.0
669,443,"Weekly Cleaning (3 months, 12 sessions)",weekly-cleaning-3-months-12-sessions,7/2/2017 6:18,20:07.1,"Weekly Cleaning (3 months, 12 sessions)",,f,,522.0
670,456,"Weekly Office / Commercial Cleaning (1 month, 4 sessions)",weekly-office-commercial-cleaning-1-month-4-sessions,8/3/2017 5:35,54:17.1,"Weekly Office / Commercial Cleaning (1 month, 4 sessions)",,f,,58.0
671,459,"Weekly Office / Commercial Cleaning (1 month, 4 sessions) (Penang)",weekly-office-commercial-cleaning-1-month-4-sessions-penang,10/3/2017 7:02,53:38.8,"Weekly Office / Commercial Cleaning (1 month, 4 sessions) (Penang)",,f,,58.0
672,457,"Weekly Office / Commercial Cleaning (1 month, 8 sessions)",weekly-office-commercial-cleaning-1-month-8-sessions,8/3/2017 5:40,54:07.2,"Weekly Office / Commercial Cleaning (1 month, 8 sessions)",,f,,58.0
673,66,Weight Loss / Gain Training,weight-loss-gain-training,1/11/2014 21:25,04:46.6,Weight Loss / Gain Training lose weight fat loss losing firming toning building muscle lose weight heavy ,8/12/2016 8:09,f,,66.0
674,12,Window Installation,window-installation,1/11/2014 21:25,14:34.2,Window Installation Repair Window Window Broken Window Expert Fix Window Window Spoil Window Broken Window Stuck Window Cannot Open Tingkap Tingkap Rosak Tukang Tingkap Kontraktor Tingkap Baru Window Frame Glass Stained Glass Armour Window Window Security Service Window Security Specialist Tinted Glass Cermin Cermin Pecah Broken Glass Glass Broken Damage Window Broken Window Replace Window Mirror Ubah Suai Tingkap General Handyman General Contracting Handyman Handyman Contractor,,t,f,34.0
675,13,Window Repair,window-repair,1/11/2014 21:25,04:46.6,Window Repair Fix Window Install Window New Window Window Specialist Specialist Window Contractor Window Service Window Services Contractor General Contractor Renovation Renovate Window Repair Window Ubah Suai Tingkap Broken Window Window Spoil Tingkap Rosal Window Stuck Cannot Open Window ,21/1/2015 16:30,f,,13.0
676,235,Window Tinting,window-tinting,3/12/2015 16:21,17:49.8,Window Tinting General Handyman General Contracting Handyman Handyman Contractor,,t,f,235.0
677,671,Windscreen Replacement,windscreen-replacement,20:16.5,40:30.9,"Car Windscreen, Car Windscreen Replacement, Car Windscreen Malaysia, Car Windscreen Replacement Malaysia, Windscreen, Windscreen Replacement, Windscreen Replacement Malaysia, Mobile Windscreen Replacement, Mobile Windscreen Replacement Malaysia, Windshield, Windshield Replacement, Windshield Replacement Malaysia, Windshield Malaysia",,t,f,671.0
678,216,Yacht & Boat Rental,yacht-boat-rental,3/12/2015 16:21,04:46.6,Yacht & boat Rental  ,8/12/2016 8:10,f,,216.0
679,96,Yoga Lessons,yoga-lessons,1/11/2014 21:25,10:24.7,Yoga Lessons Yoga Lessons Exercise Relaxed Flexibility Stretch Training Fit Fitness Yoga Trainer Instructor Health Healthy Sports Coach After Work Exercise Instructor Yoga Instructor Therapy Meditation Yogi Bikram Yoga Vinyasa Yoga Hatha Yoga Iyengar Yoga Ashthanga Yoga,,t,,96.0
680,376,Zumba Classes,zumba-classes,3/12/2015 16:21,08:30.8,Zumba Classes,,f,,376.0
